Run,analysis_type (exp),analysis_type (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,flowcell_barcode (run),geo_loc_name_country,geo_loc_name_country_continent,GEOGRAPHIC_LOCATION,gssr_id (exp),gssr_id (run),instrument_name (run),Instrument,isolation_source,lane (run),Library Name,library_type (exp),library_type (run),LibraryLayout,LibrarySelection,LibrarySource,lsid (exp),lsid (run),material_type (exp),Organism,Platform,project (exp),project (run),read_group_id (run),ReleaseDate,root_sample_id (exp),root_sample_id (run),run_barcode (run),run_name (run),sample_id (exp),Sample_ID (run),Sample Name,sample_name,screened (run),specific_host,SRA Study,strain,work_request (exp),work_request (run)
SRR1873624,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4754050,PRJNA269954,SAMN03396824,3074478,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915303,A0V63,uncalculated,uncalculated,missing,194993,194993,SL-MAB,Illumina MiSeq,missing,1,Solexa-96474,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJFP,broadinstitute.org:bsp.prod.sample:2QJFP,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19603,G19603,A0V63.1,2015-03-10T00:00:00Z,SM-2QJFP,SM-2QJFP,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJFP,SM-2QJFP,PRJNA269954.N00724,N00724,yes,missing,SRP056002,missing,30958,30958
SRR1873625,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,13799100,PRJNA269954,SAMN03396825,8763326,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915305,A0V63,uncalculated,uncalculated,missing,195000,195000,SL-MAB,Illumina MiSeq,missing,1,Solexa-96481,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJFW,broadinstitute.org:bsp.prod.sample:2QJFW,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19610,G19610,A0V63.1,2015-03-10T00:00:00Z,SM-2QJFW,SM-2QJFW,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJFW,SM-2QJFW,PRJNA269954.N00779,N00779,yes,missing,SRP056002,missing,30958,30958
SRR1873626,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3943100,PRJNA269954,SAMN03396826,2540573,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915307,A0V63,uncalculated,uncalculated,missing,195031,195031,SL-MAB,Illumina MiSeq,missing,1,Solexa-96513,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJGT,broadinstitute.org:bsp.prod.sample:2QJGT,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19641,G19641,A0V63.1,2015-03-10T00:00:00Z,SM-2QJGT,SM-2QJGT,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJGT,SM-2QJGT,PRJNA269954.N00840,N00840,yes,missing,SRP056002,missing,30958,30958
SRR1873627,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2560250,PRJNA269954,SAMN03396827,1714886,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915306,A0V63,uncalculated,uncalculated,missing,194908,194908,SL-MAB,Illumina MiSeq,missing,1,Solexa-96455,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJDC,broadinstitute.org:bsp.prod.sample:2QJDC,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19520,G19520,A0V63.1,2015-03-10T00:00:00Z,SM-2QJDC,SM-2QJDC,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJDC,SM-2QJDC,PRJNA269954.N00600,N00600,yes,missing,SRP056002,missing,30958,30958
SRR1873628,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3736600,PRJNA269954,SAMN03396828,2432482,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915308,A0V63,uncalculated,uncalculated,missing,194933,194933,SL-MAB,Illumina MiSeq,missing,1,Solexa-96427,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJE2,broadinstitute.org:bsp.prod.sample:2QJE2,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19545,G19545,A0V63.1,2015-03-10T00:00:00Z,SM-2QJE2,SM-2QJE2,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJE2,SM-2QJE2,PRJNA269954.N00629,N00629,yes,missing,SRP056002,missing,30958,30958
SRR1873629,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4670050,PRJNA269954,SAMN03396831,3002158,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915310,A0V63,uncalculated,uncalculated,missing,194946,194946,SL-MAB,Illumina MiSeq,missing,1,Solexa-96400,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJEF,broadinstitute.org:bsp.prod.sample:2QJEF,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19558,G19558,A0V63.1,2015-03-10T00:00:00Z,SM-2QJEF,SM-2QJEF,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJEF,SM-2QJEF,PRJNA269954.N00642,N00642,yes,missing,SRP056002,missing,30958,30958
SRR1873630,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3020150,PRJNA269954,SAMN03396829,2004720,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915309,A0V63,uncalculated,uncalculated,missing,194939,194939,SL-MAB,Illumina MiSeq,missing,1,Solexa-96413,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJE8,broadinstitute.org:bsp.prod.sample:2QJE8,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19551,G19551,A0V63.1,2015-03-10T00:00:00Z,SM-2QJE8,SM-2QJE8,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJE8,SM-2QJE8,PRJNA269954.N00635,N00635,yes,missing,SRP056002,missing,30958,30958
SRR1873631,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4495050,PRJNA269954,SAMN03396832,2905607,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915311,A0V63,uncalculated,uncalculated,missing,194949,194949,SL-MAB,Illumina MiSeq,missing,1,Solexa-96436,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJEI,broadinstitute.org:bsp.prod.sample:2QJEI,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19561,G19561,A0V63.1,2015-03-10T00:00:00Z,SM-2QJEI,SM-2QJEI,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJEI,SM-2QJEI,PRJNA269954.N00645,N00645,yes,missing,SRP056002,missing,30958,30958
SRR1873632,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,8909250,PRJNA269954,SAMN03396830,5644313,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915312,A0V63,uncalculated,uncalculated,missing,195032,195032,SL-MAB,Illumina MiSeq,missing,1,Solexa-96514,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJGU,broadinstitute.org:bsp.prod.sample:2QJGU,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19642,G19642,A0V63.1,2015-03-10T00:00:00Z,SM-2QJGU,SM-2QJGU,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJGU,SM-2QJGU,PRJNA269954.N00842,N00842,yes,missing,SRP056002,missing,30958,30958
SRR1873633,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3110800,PRJNA269954,SAMN03396833,2041865,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915313,A0V63,uncalculated,uncalculated,missing,194888,194888,SL-MAB,Illumina MiSeq,missing,1,Solexa-96383,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJCR,broadinstitute.org:bsp.prod.sample:2QJCR,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19500,G19500,A0V63.1,2015-03-10T00:00:00Z,SM-2QJCR,SM-2QJCR,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJCR,SM-2QJCR,PRJNA269954.N00575,N00575,yes,missing,SRP056002,missing,30958,30958
SRR1873634,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,5865650,PRJNA269954,SAMN03396835,3823583,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915315,A0V63,uncalculated,uncalculated,missing,194920,194920,SL-MAB,Illumina MiSeq,missing,1,Solexa-96398,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJDO,broadinstitute.org:bsp.prod.sample:2QJDO,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19532,G19532,A0V63.1,2015-03-10T00:00:00Z,SM-2QJDO,SM-2QJDO,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJDO,SM-2QJDO,PRJNA269954.N00613,N00613,yes,missing,SRP056002,missing,30958,30958
SRR1873635,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2804200,PRJNA269954,SAMN03396834,1884533,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915314,A0V63,uncalculated,uncalculated,missing,194945,194945,SL-MAB,Illumina MiSeq,missing,1,Solexa-96434,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJEE,broadinstitute.org:bsp.prod.sample:2QJEE,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19557,G19557,A0V63.1,2015-03-10T00:00:00Z,SM-2QJEE,SM-2QJEE,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJEE,SM-2QJEE,PRJNA269954.N00641,N00641,yes,missing,SRP056002,missing,30958,30958
SRR1873636,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,1391250,PRJNA269954,SAMN03396836,956592,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915316,A0V63,uncalculated,uncalculated,missing,194935,194935,SL-MAB,Illumina MiSeq,missing,1,Solexa-96440,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJE4,broadinstitute.org:bsp.prod.sample:2QJE4,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19547,G19547,A0V63.1,2015-03-10T00:00:00Z,SM-2QJE4,SM-2QJE4,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJE4,SM-2QJE4,PRJNA269954.N00631,N00631,yes,missing,SRP056002,missing,30958,30958
SRR1873637,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,336000,PRJNA269954,SAMN03396837,287458,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915317,A0V63,uncalculated,uncalculated,missing,194904,194904,SL-MAB,Illumina MiSeq,missing,1,Solexa-96390,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJD8,broadinstitute.org:bsp.prod.sample:2QJD8,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19516,G19516,A0V63.1,2015-03-10T00:00:00Z,SM-2QJD8,SM-2QJD8,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJD8,SM-2QJD8,PRJNA269954.N00596,N00596,yes,missing,SRP056002,missing,30958,30958
SRR1873638,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2671200,PRJNA269954,SAMN03396838,1789230,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915318,A0V63,uncalculated,uncalculated,missing,194918,194918,SL-MAB,Illumina MiSeq,missing,1,Solexa-96450,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJDM,broadinstitute.org:bsp.prod.sample:2QJDM,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19530,G19530,A0V63.1,2015-03-10T00:00:00Z,SM-2QJDM,SM-2QJDM,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJDM,SM-2QJDM,PRJNA269954.N00611,N00611,yes,missing,SRP056002,missing,30958,30958
SRR1873639,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6695500,PRJNA269954,SAMN03396840,4324656,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915320,A0V63,uncalculated,uncalculated,missing,194893,194893,SL-MAB,Illumina MiSeq,missing,1,Solexa-96377,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJCW,broadinstitute.org:bsp.prod.sample:2QJCW,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19505,G19505,A0V63.1,2015-03-10T00:00:00Z,SM-2QJCW,SM-2QJCW,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJCW,SM-2QJCW,PRJNA269954.N00580,N00580,yes,missing,SRP056002,missing,30958,30958
SRR1873640,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2297400,PRJNA269954,SAMN03396804,1535171,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915322,A0V63,uncalculated,uncalculated,missing,194915,194915,SL-MAB,Illumina MiSeq,missing,1,Solexa-96451,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJDJ,broadinstitute.org:bsp.prod.sample:2QJDJ,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19527,G19527,A0V63.1,2015-03-10T00:00:00Z,SM-2QJDJ,SM-2QJDJ,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJDJ,SM-2QJDJ,PRJNA269954.N00608,N00608,yes,missing,SRP056002,missing,30958,30958
SRR1873641,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4253550,PRJNA269954,SAMN03396801,2788502,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915321,A0V63,uncalculated,uncalculated,missing,194999,194999,SL-MAB,Illumina MiSeq,missing,1,Solexa-96480,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJFV,broadinstitute.org:bsp.prod.sample:2QJFV,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19609,G19609,A0V63.1,2015-03-10T00:00:00Z,SM-2QJFV,SM-2QJFV,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJFV,SM-2QJFV,PRJNA269954.N00777,N00777,yes,missing,SRP056002,missing,30958,30958
SRR1873642,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3994550,PRJNA269954,SAMN03396839,2607505,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915319,A0V63,uncalculated,uncalculated,missing,195001,195001,SL-MAB,Illumina MiSeq,missing,1,Solexa-96483,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJFY,broadinstitute.org:bsp.prod.sample:2QJFY,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19611,G19611,A0V63.1,2015-03-10T00:00:00Z,SM-2QJFY,SM-2QJFY,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJFY,SM-2QJFY,PRJNA269954.N00782,N00782,yes,missing,SRP056002,missing,30958,30958
SRR1873643,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,677950,PRJNA269954,SAMN03396849,502059,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915331,A0V63,uncalculated,uncalculated,missing,195036,195036,SL-MAB,Illumina MiSeq,missing,1,Solexa-96518,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJGY,broadinstitute.org:bsp.prod.sample:2QJGY,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19646,G19646,A0V63.1,2015-03-10T00:00:00Z,SM-2QJGY,SM-2QJGY,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJGY,SM-2QJGY,PRJNA269954.N00850,N00850,yes,missing,SRP056002,missing,30958,30958
SRR1873644,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,1315650,PRJNA269954,SAMN03396846,934409,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915333,A0V63,uncalculated,uncalculated,missing,194975,194975,SL-MAB,Illumina MiSeq,missing,1,Solexa-96446,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJF9,broadinstitute.org:bsp.prod.sample:2QJF9,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19587,G19587,A0V63.1,2015-03-10T00:00:00Z,SM-2QJF9,SM-2QJF9,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJF9,SM-2QJF9,PRJNA269954.N00671,N00671,yes,missing,SRP056002,missing,30958,30958
SRR1873645,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2919000,PRJNA269954,SAMN03396848,1851177,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915332,A0V63,uncalculated,uncalculated,missing,194898,194898,SL-MAB,Illumina MiSeq,missing,1,Solexa-96432,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJD2,broadinstitute.org:bsp.prod.sample:2QJD2,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19510,G19510,A0V63.1,2015-03-10T00:00:00Z,SM-2QJD2,SM-2QJD2,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJD2,SM-2QJD2,PRJNA269954.N00590,N00590,yes,missing,SRP056002,missing,30958,30958
SRR1873646,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6749400,PRJNA269954,SAMN03396843,4244734,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915334,A0V63,uncalculated,uncalculated,missing,194922,194922,SL-MAB,Illumina MiSeq,missing,1,Solexa-96445,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJDQ,broadinstitute.org:bsp.prod.sample:2QJDQ,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19534,G19534,A0V63.1,2015-03-10T00:00:00Z,SM-2QJDQ,SM-2QJDQ,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJDQ,SM-2QJDQ,PRJNA269954.N00615,N00615,yes,missing,SRP056002,missing,30958,30958
SRR1873647,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,5892250,PRJNA269954,SAMN03396847,3843394,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915329,A0V63,uncalculated,uncalculated,missing,194962,194962,SL-MAB,Illumina MiSeq,missing,1,Solexa-96411,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJEV,broadinstitute.org:bsp.prod.sample:2QJEV,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19574,G19574,A0V63.1,2015-03-10T00:00:00Z,SM-2QJEV,SM-2QJEV,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJEV,SM-2QJEV,PRJNA269954.N00658,N00658,yes,missing,SRP056002,missing,30958,30958
SRR1873648,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3648400,PRJNA269954,SAMN03396845,2383750,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915328,A0V63,uncalculated,uncalculated,missing,195037,195037,SL-MAB,Illumina MiSeq,missing,1,Solexa-96519,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJGZ,broadinstitute.org:bsp.prod.sample:2QJGZ,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19647,G19647,A0V63.1,2015-03-10T00:00:00Z,SM-2QJGZ,SM-2QJGZ,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJGZ,SM-2QJGZ,PRJNA269954.N00852,N00852,yes,missing,SRP056002,missing,30958,30958
SRR1873649,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,784000,PRJNA269954,SAMN03396844,578592,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915330,A0V63,uncalculated,uncalculated,missing,194955,194955,SL-MAB,Illumina MiSeq,missing,1,Solexa-96430,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJEO,broadinstitute.org:bsp.prod.sample:2QJEO,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19567,G19567,A0V63.1,2015-03-10T00:00:00Z,SM-2QJEO,SM-2QJEO,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJEO,SM-2QJEO,PRJNA269954.N00651,N00651,yes,missing,SRP056002,missing,30958,30958
SRR1873650,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,1942150,PRJNA269954,SAMN03396851,1289076,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915337,A0V63,uncalculated,uncalculated,missing,194944,194944,SL-MAB,Illumina MiSeq,missing,1,Solexa-96420,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJED,broadinstitute.org:bsp.prod.sample:2QJED,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19556,G19556,A0V63.1,2015-03-10T00:00:00Z,SM-2QJED,SM-2QJED,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJED,SM-2QJED,PRJNA269954.N00640,N00640,yes,missing,SRP056002,missing,30958,30958
SRR1873651,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,1964550,PRJNA269954,SAMN03396850,1320512,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915336,A0V63,uncalculated,uncalculated,missing,194887,194887,SL-MAB,Illumina MiSeq,missing,1,Solexa-96380,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJCQ,broadinstitute.org:bsp.prod.sample:2QJCQ,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19499,G19499,A0V63.1,2015-03-10T00:00:00Z,SM-2QJCQ,SM-2QJCQ,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJCQ,SM-2QJCQ,PRJNA269954.N00574,N00574,yes,missing,SRP056002,missing,30958,30958
SRR1873652,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2720900,PRJNA269954,SAMN03396858,1780741,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915335,A0V63,uncalculated,uncalculated,missing,194940,194940,SL-MAB,Illumina MiSeq,missing,1,Solexa-96408,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJE9,broadinstitute.org:bsp.prod.sample:2QJE9,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19552,G19552,A0V63.1,2015-03-10T00:00:00Z,SM-2QJE9,SM-2QJE9,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJE9,SM-2QJE9,PRJNA269954.N00636,N00636,yes,missing,SRP056002,missing,30958,30958
SRR1873653,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4701200,PRJNA269954,SAMN03396852,2968720,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915338,A0V63,uncalculated,uncalculated,missing,195021,195021,SL-MAB,Illumina MiSeq,missing,1,Solexa-96503,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJGJ,broadinstitute.org:bsp.prod.sample:2QJGJ,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19631,G19631,A0V63.1,2015-03-10T00:00:00Z,SM-2QJGJ,SM-2QJGJ,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJGJ,SM-2QJGJ,PRJNA269954.N00820,N00820,yes,missing,SRP056002,missing,30958,30958
SRR1873654,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,959350,PRJNA269954,SAMN03396854,687459,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915340,A0V63,uncalculated,uncalculated,missing,194900,194900,SL-MAB,Illumina MiSeq,missing,1,Solexa-96396,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJD4,broadinstitute.org:bsp.prod.sample:2QJD4,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19512,G19512,A0V63.1,2015-03-10T00:00:00Z,SM-2QJD4,SM-2QJD4,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJD4,SM-2QJD4,PRJNA269954.N00592,N00592,yes,missing,SRP056002,missing,30958,30958
SRR1873655,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2244900,PRJNA269954,SAMN03396853,1505370,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX915339,A0V63,uncalculated,uncalculated,missing,194911,194911,SL-MAB,Illumina MiSeq,missing,1,Solexa-96448,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJDF,broadinstitute.org:bsp.prod.sample:2QJDF,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19523,G19523,A0V63.1,2015-03-10T00:00:00Z,SM-2QJDF,SM-2QJDF,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJDF,SM-2QJDF,PRJNA269954.N00603,N00603,yes,missing,SRP056002,missing,30958,30958
