Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_ID,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study
SRR8057436,AMPLICON,350,10591000,PRJNA436359,SAMN10242761,Metagenome or environmental,5741513,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887005,USA,North America,USA,Homo sapiens,G75105_SubjectID_7426,Illumina MiSeq,G75105,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75105,SRP165757
SRR8057437,AMPLICON,350,8256500,PRJNA436359,SAMN10242762,Metagenome or environmental,4975652,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887004,USA,North America,USA,Homo sapiens,G75102_SubjectID_8009,Illumina MiSeq,G75102,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75102,SRP165757
SRR8057438,AMPLICON,350,2538900,PRJNA436359,SAMN10242763,Metagenome or environmental,1234162,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887003,USA,North America,USA,Homo sapiens,G74987_SubjectID_3101,Illumina MiSeq,G74987,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74987,SRP165757
SRR8057439,AMPLICON,350,16812250,PRJNA436359,SAMN10242764,Metagenome or environmental,8995493,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887002,USA,North America,USA,Homo sapiens,G75101_SubjectID_2076,Illumina MiSeq,G75101,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75101,SRP165757
SRR8057440,AMPLICON,350,3205650,PRJNA436359,SAMN10242765,Metagenome or environmental,2051289,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887001,USA,North America,USA,Homo sapiens,G74859_SubjectID_11688,Illumina MiSeq,G74859,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74859,SRP165757
SRR8057441,AMPLICON,350,2200100,PRJNA436359,SAMN10242766,Metagenome or environmental,1433640,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887000,USA,North America,USA,Homo sapiens,G74853_SubjectID_4395,Illumina MiSeq,G74853,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74853,SRP165757
SRR8057442,AMPLICON,350,10152100,PRJNA436359,SAMN10242381,Metagenome or environmental,6329617,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886999,USA,North America,USA,Homo sapiens,G94475_SubjectID_11542,Illumina MiSeq,G94475,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94475,SRP165757
SRR8057443,AMPLICON,350,4048450,PRJNA436359,SAMN10242139,Metagenome or environmental,2115483,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886998,USA,North America,USA,Homo sapiens,G74914_SubjectID_13092,Illumina MiSeq,G74914,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74914,SRP165757
SRR8057444,AMPLICON,350,3984750,PRJNA436359,SAMN10242140,Metagenome or environmental,2156453,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886997,USA,North America,USA,Homo sapiens,G74915_SubjectID_7748,Illumina MiSeq,G74915,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74915,SRP165757
SRR8057445,AMPLICON,350,97351100,PRJNA436359,SAMN10242611,Metagenome or environmental,56425100,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886996,USA,North America,USA,Homo sapiens,G90222_SubjectID_5439,Illumina MiSeq,G90222,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90222,SRP165757
SRR8057446,AMPLICON,350,62454700,PRJNA436359,SAMN10242612,Metagenome or environmental,43886477,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886995,USA,North America,USA,Homo sapiens,G104297_SubjectID_8155,Illumina MiSeq,G104297,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104297,SRP165757
SRR8057447,AMPLICON,350,9311050,PRJNA436359,SAMN10242609,Metagenome or environmental,6626562,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886994,USA,North America,USA,Homo sapiens,G104290_SubjectID_7204,Illumina MiSeq,G104290,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104290,SRP165757
SRR8057448,AMPLICON,350,68766600,PRJNA436359,SAMN10242610,Metagenome or environmental,48619719,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886993,USA,North America,USA,Homo sapiens,G104291_SubjectID_5323,Illumina MiSeq,G104291,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104291,SRP165757
SRR8057449,AMPLICON,350,21445900,PRJNA436359,SAMN10242615,Metagenome or environmental,13540513,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886992,USA,North America,USA,Homo sapiens,G94425_SubjectID_1474,Illumina MiSeq,G94425,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94425,SRP165757
SRR8057450,AMPLICON,350,26244400,PRJNA436359,SAMN10242616,Metagenome or environmental,16278300,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886991,USA,North America,USA,Homo sapiens,G94426_SubjectID_855,Illumina MiSeq,G94426,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94426,SRP165757
SRR8057451,AMPLICON,350,28273350,PRJNA436359,SAMN10242613,Metagenome or environmental,17587067,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886990,USA,North America,USA,Homo sapiens,G94428_SubjectID_9270,Illumina MiSeq,G94428,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94428,SRP165757
SRR8057452,AMPLICON,350,23498300,PRJNA436359,SAMN10242614,Metagenome or environmental,14757846,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886989,USA,North America,USA,Homo sapiens,G94424_SubjectID_10343,Illumina MiSeq,G94424,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94424,SRP165757
SRR8057453,AMPLICON,350,17486350,PRJNA436359,SAMN10242734,Metagenome or environmental,11145033,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886988,USA,North America,USA,Homo sapiens,G94437_SubjectID_11789,Illumina MiSeq,G94437,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94437,SRP165757
SRR8057454,AMPLICON,350,14514500,PRJNA436359,SAMN10242733,Metagenome or environmental,8992439,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886987,USA,North America,USA,Homo sapiens,G94430_SubjectID_6333,Illumina MiSeq,G94430,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94430,SRP165757
SRR8057455,AMPLICON,350,8669850,PRJNA436359,SAMN10242539,Metagenome or environmental,4086276,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886986,USA,North America,USA,Homo sapiens,G75016_SubjectID_1545,Illumina MiSeq,G75016,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75016,SRP165757
SRR8057456,AMPLICON,350,10665900,PRJNA436359,SAMN10242618,Metagenome or environmental,6569174,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886985,USA,North America,USA,Homo sapiens,G94420_SubjectID_8108,Illumina MiSeq,G94420,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94420,SRP165757
SRR8057457,AMPLICON,350,28500500,PRJNA436359,SAMN10242730,Metagenome or environmental,19024664,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886984,USA,North America,USA,Homo sapiens,G94661_SubjectID_15058,Illumina MiSeq,G94661,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94661,SRP165757
SRR8057458,AMPLICON,350,24160150,PRJNA436359,SAMN10242729,Metagenome or environmental,15445343,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886983,USA,North America,USA,Homo sapiens,G94439_SubjectID_7551,Illumina MiSeq,G94439,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94439,SRP165757
SRR8057459,AMPLICON,350,22823850,PRJNA436359,SAMN10242249,Metagenome or environmental,15264193,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886982,USA,North America,USA,Homo sapiens,G94672_SubjectID_4205,Illumina MiSeq,G94672,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94672,SRP165757
SRR8057460,AMPLICON,350,15073800,PRJNA436359,SAMN10242731,Metagenome or environmental,9340652,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886981,USA,North America,USA,Homo sapiens,G94432_SubjectID_8771,Illumina MiSeq,G94432,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94432,SRP165757
SRR8057461,AMPLICON,350,73463950,PRJNA436359,SAMN10241854,Metagenome or environmental,51362789,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886980,USA,North America,USA,Homo sapiens,G94360_SubjectID_6610,Illumina MiSeq,G94360,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94360,SRP165757
SRR8057462,AMPLICON,350,14330400,PRJNA436359,SAMN10242088,Metagenome or environmental,9756823,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886979,USA,North America,USA,Homo sapiens,G92919_SubjectID_3610,Illumina MiSeq,G92919,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G92919,SRP165757
SRR8057463,AMPLICON,350,88735500,PRJNA436359,SAMN10241853,Metagenome or environmental,62352800,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886978,USA,North America,USA,Homo sapiens,G94362_SubjectID_19,Illumina MiSeq,G94362,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94362,SRP165757
SRR8057464,AMPLICON,350,14157500,PRJNA436359,SAMN10241982,Metagenome or environmental,7937489,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886977,USA,North America,USA,Homo sapiens,G75156_SubjectID_8713,Illumina MiSeq,G75156,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75156,SRP165757
SRR8057465,AMPLICON,350,31113600,PRJNA436359,SAMN10241981,Metagenome or environmental,20720123,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886976,USA,North America,USA,Homo sapiens,G94606_SubjectID_8559,Illumina MiSeq,G94606,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94606,SRP165757
SRR8057466,AMPLICON,350,27864550,PRJNA436359,SAMN10241980,Metagenome or environmental,18951028,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886975,USA,North America,USA,Homo sapiens,G94605_SubjectID_13459,Illumina MiSeq,G94605,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94605,SRP165757
SRR8057467,AMPLICON,350,14359100,PRJNA436359,SAMN10241979,Metagenome or environmental,7766490,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886974,USA,North America,USA,Homo sapiens,G75155_SubjectID_12455,Illumina MiSeq,G75155,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75155,SRP165757
SRR8057468,AMPLICON,350,5030200,PRJNA436359,SAMN10241986,Metagenome or environmental,2477458,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886973,USA,North America,USA,Homo sapiens,G74974_SubjectID_2073,Illumina MiSeq,G74974,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74974,SRP165757
SRR8057469,AMPLICON,350,2605750,PRJNA436359,SAMN10241985,Metagenome or environmental,1312091,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886972,USA,North America,USA,Homo sapiens,G74973_SubjectID_15132,Illumina MiSeq,G74973,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74973,SRP165757
SRR8057470,AMPLICON,350,1498700,PRJNA436359,SAMN10241984,Metagenome or environmental,770696,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886971,USA,North America,USA,Homo sapiens,G74972_SubjectID_12993,Illumina MiSeq,G74972,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74972,SRP165757
SRR8057471,AMPLICON,350,4859050,PRJNA436359,SAMN10241983,Metagenome or environmental,2383047,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886970,USA,North America,USA,Homo sapiens,G74970_SubjectID_2766,Illumina MiSeq,G74970,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74970,SRP165757
SRR8057472,AMPLICON,350,116089400,PRJNA436359,SAMN10242540,Metagenome or environmental,67275359,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886969,USA,North America,USA,Homo sapiens,G90171_comb_SubjectID_6333,Illumina MiSeq,G90171_comb,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90171_comb,SRP165757
SRR8057473,AMPLICON,350,3362450,PRJNA436359,SAMN10241988,Metagenome or environmental,1625582,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886968,USA,North America,USA,Homo sapiens,G74976_SubjectID_7939,Illumina MiSeq,G74976,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74976,SRP165757
SRR8057474,AMPLICON,350,3938550,PRJNA436359,SAMN10241987,Metagenome or environmental,1867085,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886967,USA,North America,USA,Homo sapiens,G74975_SubjectID_12974,Illumina MiSeq,G74975,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74975,SRP165757
SRR8057475,AMPLICON,350,108919300,PRJNA436359,SAMN10242518,Metagenome or environmental,76652253,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4886966,USA,North America,USA,Homo sapiens,G104285_SubjectID_57,Illumina MiSeq,G104285,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104285,SRP165757
SRR8057476,AMPLICON,350,30134300,PRJNA436359,SAMN10242409,Metagenome or environmental,19992873,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887139,USA,North America,USA,Homo sapiens,G94637_SubjectID_3578,Illumina MiSeq,G94637,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94637,SRP165757
SRR8057477,AMPLICON,350,32582900,PRJNA436359,SAMN10242483,Metagenome or environmental,21529165,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887138,USA,North America,USA,Homo sapiens,G94767_SubjectID_9765,Illumina MiSeq,G94767,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94767,SRP165757
SRR8057478,AMPLICON,350,13339550,PRJNA436359,SAMN10242398,Metagenome or environmental,8760333,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887137,USA,North America,USA,Homo sapiens,G94653_SubjectID_13308,Illumina MiSeq,G94653,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94653,SRP165757
SRR8057479,AMPLICON,350,26529300,PRJNA436359,SAMN10242747,Metagenome or environmental,17382564,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887136,USA,North America,USA,Homo sapiens,G94699_SubjectID_12052,Illumina MiSeq,G94699,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94699,SRP165757
SRR8057480,AMPLICON,350,36907150,PRJNA436359,SAMN10242092,Metagenome or environmental,22520337,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887135,USA,North America,USA,Homo sapiens,G96285_SubjectID_2198,Illumina MiSeq,G96285,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96285,SRP165757
SRR8057481,AMPLICON,350,17826900,PRJNA436359,SAMN10242091,Metagenome or environmental,11179841,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887134,USA,North America,USA,Homo sapiens,G96280_SubjectID_7805,Illumina MiSeq,G96280,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96280,SRP165757
SRR8057482,AMPLICON,350,24403050,PRJNA436359,SAMN10242090,Metagenome or environmental,15163423,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887133,USA,North America,USA,Homo sapiens,G96289_SubjectID_582,Illumina MiSeq,G96289,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96289,SRP165757
SRR8057483,AMPLICON,350,5162850,PRJNA436359,SAMN10242089,Metagenome or environmental,3067398,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887132,USA,North America,USA,Homo sapiens,G74950_comb_SubjectID_5244,Illumina MiSeq,G74950_comb,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74950_comb,SRP165757
SRR8057484,AMPLICON,350,2667700,PRJNA436359,SAMN10242096,Metagenome or environmental,1886016,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887131,USA,North America,USA,Homo sapiens,G95950_SubjectID_13000,Illumina MiSeq,G95950,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95950,SRP165757
SRR8057485,AMPLICON,350,2533300,PRJNA436359,SAMN10242095,Metagenome or environmental,1778525,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887130,USA,North America,USA,Homo sapiens,G95953_SubjectID_4368,Illumina MiSeq,G95953,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95953,SRP165757
SRR8057486,AMPLICON,350,2334150,PRJNA436359,SAMN10242094,Metagenome or environmental,1651155,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887129,USA,North America,USA,Homo sapiens,G95955_SubjectID_7786,Illumina MiSeq,G95955,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95955,SRP165757
SRR8057487,AMPLICON,350,2730700,PRJNA436359,SAMN10242093,Metagenome or environmental,1911687,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887128,USA,North America,USA,Homo sapiens,G95957_SubjectID_13409,Illumina MiSeq,G95957,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95957,SRP165757
SRR8057488,AMPLICON,350,30364600,PRJNA436359,SAMN10242251,Metagenome or environmental,19829258,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887127,USA,North America,USA,Homo sapiens,G94674_SubjectID_4205,Illumina MiSeq,G94674,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94674,SRP165757
SRR8057489,AMPLICON,350,48243300,PRJNA436359,SAMN10242252,Metagenome or environmental,31372052,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887126,USA,North America,USA,Homo sapiens,G94677_SubjectID_9334,Illumina MiSeq,G94677,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94677,SRP165757
SRR8057490,AMPLICON,350,31833900,PRJNA436359,SAMN10242098,Metagenome or environmental,17539804,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887125,USA,North America,USA,Homo sapiens,G75183_SubjectID_10214,Illumina MiSeq,G75183,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75183,SRP165757
SRR8057491,AMPLICON,350,193626300,PRJNA436359,SAMN10242097,Metagenome or environmental,130788974,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887124,USA,North America,USA,Homo sapiens,G95959_SubjectID_7786,Illumina MiSeq,G95959,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95959,SRP165757
SRR8057492,AMPLICON,350,2371950,PRJNA436359,SAMN10242255,Metagenome or environmental,1590215,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887123,USA,North America,USA,Homo sapiens,G74839_SubjectID_11442,Illumina MiSeq,G74839,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74839,SRP165757
